profile,year,month,source,simulated_profit_pct,simulated_dd_pct
COMPETITION_DEMO_ONLY,2023,2023-11,fbs,50.66,44.97
COMPETITION_DEMO_ONLY,2023,2023-12,fbs,67.75,44.97
COMPETITION_DEMO_ONLY,2024,2024-01,fbs,69.85,96.85
COMPETITION_DEMO_ONLY,2024,2024-02,fbs,-3.9,96.85
COMPETITION_DEMO_ONLY,2024,2024-03,fbs,121.11,96.85
COMPETITION_DEMO_ONLY,2024,2024-04,fbs,114.21,96.85
COMPETITION_DEMO_ONLY,2024,2024-05,fbs,77.64,96.85
COMPETITION_DEMO_ONLY,2024,2024-06,fbs,39.57,96.85
COMPETITION_DEMO_ONLY,2024,2024-07,fbs,123.51,96.85
COMPETITION_DEMO_ONLY,2024,2024-08,fbs,40.17,96.85
COMPETITION_DEMO_ONLY,2024,2024-09,fbs,83.04,96.85
COMPETITION_DEMO_ONLY,2024,2024-10,fbs,60.55,96.85
COMPETITION_DEMO_ONLY,2024,2024-11,fbs,79.74,96.85
COMPETITION_DEMO_ONLY,2024,2024-12,fbs,62.05,96.85
COMPETITION_DEMO_ONLY,2025,2025-01,fbs,72.25,122.79
COMPETITION_DEMO_ONLY,2025,2025-02,fbs,99.83,122.79
COMPETITION_DEMO_ONLY,2025,2025-03,fbs,74.94,122.79
COMPETITION_DEMO_ONLY,2025,2025-04,fbs,188.56,122.79
COMPETITION_DEMO_ONLY,2025,2025-05,fbs,153.19,122.79
COMPETITION_DEMO_ONLY,2025,2025-06,fbs,49.16,122.79
COMPETITION_DEMO_ONLY,2025,2025-07,fbs,94.43,122.79
COMPETITION_DEMO_ONLY,2025,2025-08,fbs,36.57,122.79
COMPETITION_DEMO_ONLY,2025,2025-09,fbs,94.43,122.79
COMPETITION_DEMO_ONLY,2025,2025-10,fbs,206.54,122.79
COMPETITION_DEMO_ONLY,2025,2025-11,fbs,50.36,122.79
COMPETITION_DEMO_ONLY,2025,2025-12,fbs,116.01,122.79
COMPETITION_DEMO_ONLY,2020,2020-05,fbs,187.36,34.59
COMPETITION_DEMO_ONLY,2020,2020-06,fbs,181.66,34.59
COMPETITION_DEMO_ONLY,2020,2020-07,fbs,244.92,34.59
COMPETITION_DEMO_ONLY,2020,2020-08,fbs,586.06,34.59
COMPETITION_DEMO_ONLY,2020,2020-09,fbs,264.7,34.59
COMPETITION_DEMO_ONLY,2020,2020-10,fbs,56.96,34.59
COMPETITION_DEMO_ONLY,2020,2020-11,fbs,216.74,34.59
COMPETITION_DEMO_ONLY,2020,2020-12,fbs,170.57,34.59
COMPETITION_DEMO_ONLY,2021,2021-01,fbs,182.86,53.96
COMPETITION_DEMO_ONLY,2021,2021-02,fbs,169.67,53.96
COMPETITION_DEMO_ONLY,2021,2021-03,fbs,83.94,53.96
COMPETITION_DEMO_ONLY,2021,2021-04,fbs,68.35,53.96
COMPETITION_DEMO_ONLY,2021,2021-05,fbs,133.7,53.96
COMPETITION_DEMO_ONLY,2021,2021-06,fbs,89.63,53.96
COMPETITION_DEMO_ONLY,2021,2021-07,fbs,39.57,53.96
COMPETITION_DEMO_ONLY,2021,2021-08,fbs,158.58,53.96
COMPETITION_DEMO_ONLY,2021,2021-09,fbs,88.13,53.96
COMPETITION_DEMO_ONLY,2021,2021-10,fbs,64.15,53.96
COMPETITION_DEMO_ONLY,2021,2021-11,fbs,140.59,53.96
COMPETITION_DEMO_ONLY,2021,2021-12,fbs,46.47,53.96
COMPETITION_DEMO_ONLY,2022,2022-01,fbs,71.05,58.46
COMPETITION_DEMO_ONLY,2022,2022-02,fbs,48.26,58.46
COMPETITION_DEMO_ONLY,2022,2022-03,fbs,325.56,58.46
COMPETITION_DEMO_ONLY,2022,2022-04,fbs,47.36,58.46
COMPETITION_DEMO_ONLY,2022,2022-05,fbs,61.15,58.46
COMPETITION_DEMO_ONLY,2022,2022-06,fbs,45.57,58.46
COMPETITION_DEMO_ONLY,2022,2022-07,fbs,86.63,58.46
COMPETITION_DEMO_ONLY,2022,2022-08,fbs,55.16,58.46
COMPETITION_DEMO_ONLY,2022,2022-09,fbs,44.37,58.46
COMPETITION_DEMO_ONLY,2022,2022-10,fbs,41.67,58.46
COMPETITION_DEMO_ONLY,2022,2022-11,fbs,61.75,58.46
COMPETITION_DEMO_ONLY,2022,2022-12,fbs,48.86,58.46
COMPETITION_DEMO_ONLY,2023,2023-01,fbs,48.86,56.21
COMPETITION_DEMO_ONLY,2023,2023-02,fbs,70.75,56.21
COMPETITION_DEMO_ONLY,2023,2023-03,fbs,134.6,56.21
COMPETITION_DEMO_ONLY,2023,2023-04,fbs,78.54,56.21
COMPETITION_DEMO_ONLY,2023,2023-05,fbs,80.94,56.21
COMPETITION_DEMO_ONLY,2023,2023-06,fbs,-1.2,56.21
COMPETITION_DEMO_ONLY,2023,2023-07,fbs,36.27,56.21
COMPETITION_DEMO_ONLY,2023,2023-08,fbs,37.17,56.21
COMPETITION_DEMO_ONLY,2023,2023-09,fbs,77.94,56.21
COMPETITION_DEMO_ONLY,2023,2023-10,fbs,73.44,56.21
COMPETITION_DEMO_ONLY,2023,2023-11,fbs,53.36,56.21
COMPETITION_DEMO_ONLY,2023,2023-12,fbs,71.35,56.21
COMPETITION_DEMO_ONLY,2024,2024-01,fbs,73.44,121.07
COMPETITION_DEMO_ONLY,2024,2024-02,fbs,-4.2,121.07
COMPETITION_DEMO_ONLY,2024,2024-03,fbs,127.4,121.07
COMPETITION_DEMO_ONLY,2024,2024-04,fbs,119.61,121.07
COMPETITION_DEMO_ONLY,2024,2024-05,fbs,81.24,121.07
COMPETITION_DEMO_ONLY,2024,2024-06,fbs,41.37,121.07
COMPETITION_DEMO_ONLY,2024,2024-07,fbs,129.2,121.07
COMPETITION_DEMO_ONLY,2024,2024-08,fbs,41.97,121.07
COMPETITION_DEMO_ONLY,2024,2024-09,fbs,86.34,121.07
COMPETITION_DEMO_ONLY,2024,2024-10,fbs,62.95,121.07
COMPETITION_DEMO_ONLY,2024,2024-11,fbs,82.74,121.07
COMPETITION_DEMO_ONLY,2024,2024-12,fbs,64.75,121.07
COMPETITION_DEMO_ONLY,2025,2025-01,fbs,74.94,153.58
COMPETITION_DEMO_ONLY,2025,2025-02,fbs,103.72,153.58
COMPETITION_DEMO_ONLY,2025,2025-03,fbs,77.64,153.58
COMPETITION_DEMO_ONLY,2025,2025-04,fbs,195.15,153.58
COMPETITION_DEMO_ONLY,2025,2025-05,fbs,158.28,153.58
COMPETITION_DEMO_ONLY,2025,2025-06,fbs,50.66,153.58
COMPETITION_DEMO_ONLY,2025,2025-07,fbs,97.43,153.58
COMPETITION_DEMO_ONLY,2025,2025-08,fbs,37.77,153.58
COMPETITION_DEMO_ONLY,2025,2025-09,fbs,97.13,153.58
COMPETITION_DEMO_ONLY,2025,2025-10,fbs,212.54,153.58
COMPETITION_DEMO_ONLY,2025,2025-11,fbs,51.56,153.58
COMPETITION_DEMO_ONLY,2025,2025-12,fbs,119.01,153.58
COMPETITION_DEMO_ONLY,2020,2020-05,fbs,224.83,41.51
COMPETITION_DEMO_ONLY,2020,2020-06,fbs,215.54,41.51
COMPETITION_DEMO_ONLY,2020,2020-07,fbs,287.48,41.51
COMPETITION_DEMO_ONLY,2020,2020-08,fbs,678.69,41.51
COMPETITION_DEMO_ONLY,2020,2020-09,fbs,298.88,41.51
COMPETITION_DEMO_ONLY,2020,2020-10,fbs,63.85,41.51
COMPETITION_DEMO_ONLY,2020,2020-11,fbs,241.62,41.51
COMPETITION_DEMO_ONLY,2020,2020-12,fbs,188.86,41.51
COMPETITION_DEMO_ONLY,2021,2021-01,fbs,201.15,64.86
COMPETITION_DEMO_ONLY,2021,2021-02,fbs,185.56,64.86
COMPETITION_DEMO_ONLY,2021,2021-03,fbs,91.43,64.86
COMPETITION_DEMO_ONLY,2021,2021-04,fbs,74.04,64.86
COMPETITION_DEMO_ONLY,2021,2021-05,fbs,145.09,64.86
COMPETITION_DEMO_ONLY,2021,2021-06,fbs,96.83,64.86
COMPETITION_DEMO_ONLY,2021,2021-07,fbs,42.57,64.86
COMPETITION_DEMO_ONLY,2021,2021-08,fbs,170.87,64.86
COMPETITION_DEMO_ONLY,2021,2021-09,fbs,94.43,64.86
COMPETITION_DEMO_ONLY,2021,2021-10,fbs,68.65,64.86
COMPETITION_DEMO_ONLY,2021,2021-11,fbs,150.19,64.86
COMPETITION_DEMO_ONLY,2021,2021-12,fbs,49.46,64.86
COMPETITION_DEMO_ONLY,2022,2022-01,fbs,75.54,70.04
COMPETITION_DEMO_ONLY,2022,2022-02,fbs,51.26,70.04
COMPETITION_DEMO_ONLY,2022,2022-03,fbs,345.64,70.04
COMPETITION_DEMO_ONLY,2022,2022-04,fbs,50.06,70.04
COMPETITION_DEMO_ONLY,2022,2022-05,fbs,64.45,70.04
COMPETITION_DEMO_ONLY,2022,2022-06,fbs,47.96,70.04
COMPETITION_DEMO_ONLY,2022,2022-07,fbs,91.13,70.04
COMPETITION_DEMO_ONLY,2022,2022-08,fbs,57.86,70.04
COMPETITION_DEMO_ONLY,2022,2022-09,fbs,46.47,70.04
COMPETITION_DEMO_ONLY,2022,2022-10,fbs,43.47,70.04
COMPETITION_DEMO_ONLY,2022,2022-11,fbs,64.45,70.04
COMPETITION_DEMO_ONLY,2022,2022-12,fbs,51.26,70.04
COMPETITION_DEMO_ONLY,2023,2023-01,fbs,50.96,67.45
COMPETITION_DEMO_ONLY,2023,2023-02,fbs,74.04,67.45
COMPETITION_DEMO_ONLY,2023,2023-03,fbs,140.59,67.45
COMPETITION_DEMO_ONLY,2023,2023-04,fbs,81.84,67.45
COMPETITION_DEMO_ONLY,2023,2023-05,fbs,84.24,67.45
COMPETITION_DEMO_ONLY,2023,2023-06,fbs,-1.2,67.45
COMPETITION_DEMO_ONLY,2023,2023-07,fbs,37.77,67.45
COMPETITION_DEMO_ONLY,2023,2023-08,fbs,38.67,67.45
COMPETITION_DEMO_ONLY,2023,2023-09,fbs,80.94,67.45
COMPETITION_DEMO_ONLY,2023,2023-10,fbs,76.14,67.45
COMPETITION_DEMO_ONLY,2023,2023-11,fbs,55.16,67.45
COMPETITION_DEMO_ONLY,2023,2023-12,fbs,73.74,67.45
COMPETITION_DEMO_ONLY,2024,2024-01,fbs,76.14,145.28
COMPETITION_DEMO_ONLY,2024,2024-02,fbs,-4.2,145.28
COMPETITION_DEMO_ONLY,2024,2024-03,fbs,131.6,145.28
COMPETITION_DEMO_ONLY,2024,2024-04,fbs,123.81,145.28
COMPETITION_DEMO_ONLY,2024,2024-05,fbs,83.94,145.28
COMPETITION_DEMO_ONLY,2024,2024-06,fbs,42.57,145.28
COMPETITION_DEMO_ONLY,2024,2024-07,fbs,133.1,145.28
COMPETITION_DEMO_ONLY,2024,2024-08,fbs,43.17,145.28
COMPETITION_DEMO_ONLY,2024,2024-09,fbs,89.03,145.28
COMPETITION_DEMO_ONLY,2024,2024-10,fbs,64.75,145.28
COMPETITION_DEMO_ONLY,2024,2024-11,fbs,85.14,145.28
COMPETITION_DEMO_ONLY,2024,2024-12,fbs,66.25,145.28
COMPETITION_DEMO_ONLY,2025,2025-01,fbs,77.04,184.19
COMPETITION_DEMO_ONLY,2025,2025-02,fbs,106.42,184.19
COMPETITION_DEMO_ONLY,2025,2025-03,fbs,79.44,184.19
COMPETITION_DEMO_ONLY,2025,2025-04,fbs,199.95,184.19
COMPETITION_DEMO_ONLY,2025,2025-05,fbs,161.58,184.19
COMPETITION_DEMO_ONLY,2025,2025-06,fbs,51.86,184.19
COMPETITION_DEMO_ONLY,2025,2025-07,fbs,99.53,184.19
COMPETITION_DEMO_ONLY,2025,2025-08,fbs,38.37,184.19
COMPETITION_DEMO_ONLY,2025,2025-09,fbs,99.23,184.19
COMPETITION_DEMO_ONLY,2025,2025-10,fbs,216.74,184.19
COMPETITION_DEMO_ONLY,2025,2025-11,fbs,52.46,184.19
COMPETITION_DEMO_ONLY,2025,2025-12,fbs,121.41,184.19
COMPETITION_DEMO_ONLY,2024,2024-01,fundednext,22.78,4.5
COMPETITION_DEMO_ONLY,2024,2024-02,fundednext,10.79,4.5
COMPETITION_DEMO_ONLY,2024,2024-03,fundednext,29.98,4.5
COMPETITION_DEMO_ONLY,2024,2024-04,fundednext,53.66,4.5
COMPETITION_DEMO_ONLY,2024,2024-05,fundednext,42.87,4.5
COMPETITION_DEMO_ONLY,2024,2024-06,fundednext,17.39,4.5
COMPETITION_DEMO_ONLY,2024,2024-07,fundednext,47.96,4.5
COMPETITION_DEMO_ONLY,2024,2024-08,fundednext,18.89,4.5
COMPETITION_DEMO_ONLY,2024,2024-09,fundednext,37.77,4.5
COMPETITION_DEMO_ONLY,2024,2024-10,fundednext,26.38,4.5
COMPETITION_DEMO_ONLY,2024,2024-11,fundednext,36.87,4.5
COMPETITION_DEMO_ONLY,2024,2024-12,fundednext,27.58,4.5
COMPETITION_DEMO_ONLY,2025,2025-01,fundednext,34.77,11.76
COMPETITION_DEMO_ONLY,2025,2025-02,fundednext,40.17,11.76
COMPETITION_DEMO_ONLY,2025,2025-03,fundednext,33.57,11.76
COMPETITION_DEMO_ONLY,2025,2025-04,fundednext,90.83,11.76
COMPETITION_DEMO_ONLY,2025,2025-05,fundednext,83.94,11.76
COMPETITION_DEMO_ONLY,2025,2025-06,fundednext,26.98,11.76
COMPETITION_DEMO_ONLY,2025,2025-07,fundednext,49.76,11.76
COMPETITION_DEMO_ONLY,2025,2025-08,fundednext,22.78,11.76
COMPETITION_DEMO_ONLY,2025,2025-09,fundednext,43.77,11.76
COMPETITION_DEMO_ONLY,2025,2025-10,fundednext,131.6,11.76
COMPETITION_DEMO_ONLY,2025,2025-11,fundednext,29.08,11.76
COMPETITION_DEMO_ONLY,2025,2025-12,fundednext,70.15,11.76
COMPETITION_DEMO_ONLY,2024,2024-01,fundednext,56.96,11.24
COMPETITION_DEMO_ONLY,2024,2024-02,fundednext,26.38,11.24
COMPETITION_DEMO_ONLY,2024,2024-03,fundednext,74.04,11.24
COMPETITION_DEMO_ONLY,2024,2024-04,fundednext,130.1,11.24
COMPETITION_DEMO_ONLY,2024,2024-05,fundednext,101.32,11.24
COMPETITION_DEMO_ONLY,2024,2024-06,fundednext,40.47,11.24
COMPETITION_DEMO_ONLY,2024,2024-07,fundednext,110.02,11.24
COMPETITION_DEMO_ONLY,2024,2024-08,fundednext,42.87,11.24
COMPETITION_DEMO_ONLY,2024,2024-09,fundednext,84.24,11.24
COMPETITION_DEMO_ONLY,2024,2024-10,fundednext,58.16,11.24
COMPETITION_DEMO_ONLY,2024,2024-11,fundednext,80.34,11.24
COMPETITION_DEMO_ONLY,2024,2024-12,fundednext,59.36,11.24
COMPETITION_DEMO_ONLY,2025,2025-01,fundednext,74.04,29.4
COMPETITION_DEMO_ONLY,2025,2025-02,fundednext,84.54,29.4
COMPETITION_DEMO_ONLY,2025,2025-03,fundednext,69.55,29.4
COMPETITION_DEMO_ONLY,2025,2025-04,fundednext,186.16,29.4
COMPETITION_DEMO_ONLY,2025,2025-05,fundednext,166.97,29.4
COMPETITION_DEMO_ONLY,2025,2025-06,fundednext,52.16,29.4
COMPETITION_DEMO_ONLY,2025,2025-07,fundednext,95.33,29.4
COMPETITION_DEMO_ONLY,2025,2025-08,fundednext,43.17,29.4
COMPETITION_DEMO_ONLY,2025,2025-09,fundednext,81.84,29.4
COMPETITION_DEMO_ONLY,2025,2025-10,fundednext,243.72,29.4
COMPETITION_DEMO_ONLY,2025,2025-11,fundednext,52.16,29.4
COMPETITION_DEMO_ONLY,2025,2025-12,fundednext,124.71,29.4
COMPETITION_DEMO_ONLY,2024,2024-01,fundednext,113.61,22.48
COMPETITION_DEMO_ONLY,2024,2024-02,fundednext,51.86,22.48
COMPETITION_DEMO_ONLY,2024,2024-03,fundednext,144.19,22.48
COMPETITION_DEMO_ONLY,2024,2024-04,fundednext,247.61,22.48
COMPETITION_DEMO_ONLY,2024,2024-05,fundednext,186.16,22.48
COMPETITION_DEMO_ONLY,2024,2024-06,fundednext,72.25,22.48
COMPETITION_DEMO_ONLY,2024,2024-07,fundednext,194.55,22.48
COMPETITION_DEMO_ONLY,2024,2024-08,fundednext,73.74,22.48
COMPETITION_DEMO_ONLY,2024,2024-09,fundednext,143.59,22.48
COMPETITION_DEMO_ONLY,2024,2024-10,fundednext,96.83,22.48
COMPETITION_DEMO_ONLY,2024,2024-11,fundednext,132.5,22.48
COMPETITION_DEMO_ONLY,2024,2024-12,fundednext,96.23,22.48
COMPETITION_DEMO_ONLY,2025,2025-01,fundednext,118.41,58.8
COMPETITION_DEMO_ONLY,2025,2025-02,fundednext,133.4,58.8
COMPETITION_DEMO_ONLY,2025,2025-03,fundednext,108.22,58.8
COMPETITION_DEMO_ONLY,2025,2025-04,fundednext,285.99,58.8
COMPETITION_DEMO_ONLY,2025,2025-05,fundednext,248.51,58.8
COMPETITION_DEMO_ONLY,2025,2025-06,fundednext,75.84,58.8
COMPETITION_DEMO_ONLY,2025,2025-07,fundednext,137.6,58.8
COMPETITION_DEMO_ONLY,2025,2025-08,fundednext,61.45,58.8
COMPETITION_DEMO_ONLY,2025,2025-09,fundednext,115.71,58.8
COMPETITION_DEMO_ONLY,2025,2025-10,fundednext,340.54,58.8
COMPETITION_DEMO_ONLY,2025,2025-11,fundednext,70.75,58.8
COMPETITION_DEMO_ONLY,2025,2025-12,fundednext,168.47,58.8
COMPETITION_DEMO_ONLY,2024,2024-01,fundednext,170.57,33.73
COMPETITION_DEMO_ONLY,2024,2024-02,fundednext,76.44,33.73
COMPETITION_DEMO_ONLY,2024,2024-03,fundednext,210.74,33.73
COMPETITION_DEMO_ONLY,2024,2024-04,fundednext,354.63,33.73
COMPETITION_DEMO_ONLY,2024,2024-05,fundednext,257.81,33.73
COMPETITION_DEMO_ONLY,2024,2024-06,fundednext,97.73,33.73
COMPETITION_DEMO_ONLY,2024,2024-07,fundednext,261.4,33.73
COMPETITION_DEMO_ONLY,2024,2024-08,fundednext,96.83,33.73
COMPETITION_DEMO_ONLY,2024,2024-09,fundednext,187.36,33.73
COMPETITION_DEMO_ONLY,2024,2024-10,fundednext,125.01,33.73
COMPETITION_DEMO_ONLY,2024,2024-11,fundednext,169.37,33.73
COMPETITION_DEMO_ONLY,2024,2024-12,fundednext,121.41,33.73
COMPETITION_DEMO_ONLY,2025,2025-01,fundednext,148.39,88.2
COMPETITION_DEMO_ONLY,2025,2025-02,fundednext,165.48,88.2
COMPETITION_DEMO_ONLY,2025,2025-03,fundednext,132.8,88.2
COMPETITION_DEMO_ONLY,2025,2025-04,fundednext,348.34,88.2
COMPETITION_DEMO_ONLY,2025,2025-05,fundednext,297.08,88.2
COMPETITION_DEMO_ONLY,2025,2025-06,fundednext,89.33,88.2
COMPETITION_DEMO_ONLY,2025,2025-07,fundednext,161.28,88.2
COMPETITION_DEMO_ONLY,2025,2025-08,fundednext,71.65,88.2
COMPETITION_DEMO_ONLY,2025,2025-09,fundednext,134.3,88.2
COMPETITION_DEMO_ONLY,2025,2025-10,fundednext,392.71,88.2
COMPETITION_DEMO_ONLY,2025,2025-11,fundednext,80.34,88.2
COMPETITION_DEMO_ONLY,2025,2025-12,fundednext,190.66,88.2
COMPETITION_DEMO_ONLY,2024,2024-01,fundednext,227.53,44.97
COMPETITION_DEMO_ONLY,2024,2024-02,fundednext,100.12,44.97
COMPETITION_DEMO_ONLY,2024,2024-03,fundednext,273.99,44.97
COMPETITION_DEMO_ONLY,2024,2024-04,fundednext,451.76,44.97
COMPETITION_DEMO_ONLY,2024,2024-05,fundednext,319.56,44.97
COMPETITION_DEMO_ONLY,2024,2024-06,fundednext,119.01,44.97
COMPETITION_DEMO_ONLY,2024,2024-07,fundednext,315.66,44.97
COMPETITION_DEMO_ONLY,2024,2024-08,fundednext,115.11,44.97
COMPETITION_DEMO_ONLY,2024,2024-09,fundednext,221.23,44.97
COMPETITION_DEMO_ONLY,2024,2024-10,fundednext,145.99,44.97
COMPETITION_DEMO_ONLY,2024,2024-11,fundednext,196.35,44.97
COMPETITION_DEMO_ONLY,2024,2024-12,fundednext,139.7,44.97
COMPETITION_DEMO_ONLY,2025,2025-01,fundednext,169.67,117.61
COMPETITION_DEMO_ONLY,2025,2025-02,fundednext,187.96,117.61
COMPETITION_DEMO_ONLY,2025,2025-03,fundednext,149.89,117.61
COMPETITION_DEMO_ONLY,2025,2025-04,fundednext,390.61,117.61
COMPETITION_DEMO_ONLY,2025,2025-05,fundednext,329.15,117.61
COMPETITION_DEMO_ONLY,2025,2025-06,fundednext,98.03,117.61
COMPETITION_DEMO_ONLY,2025,2025-07,fundednext,176.27,117.61
COMPETITION_DEMO_ONLY,2025,2025-08,fundednext,77.94,117.61
COMPETITION_DEMO_ONLY,2025,2025-09,fundednext,145.99,117.61
COMPETITION_DEMO_ONLY,2025,2025-10,fundednext,425.08,117.61
COMPETITION_DEMO_ONLY,2025,2025-11,fundednext,86.04,117.61
COMPETITION_DEMO_ONLY,2025,2025-12,fundednext,203.85,117.61
COMPETITION_DEMO_ONLY,2024,2024-01,fundednext,284.19,56.21
COMPETITION_DEMO_ONLY,2024,2024-02,fundednext,123.21,56.21
COMPETITION_DEMO_ONLY,2024,2024-03,fundednext,333.95,56.21
COMPETITION_DEMO_ONLY,2024,2024-04,fundednext,541.09,56.21
COMPETITION_DEMO_ONLY,2024,2024-05,fundednext,372.92,56.21
COMPETITION_DEMO_ONLY,2024,2024-06,fundednext,136.4,56.21
COMPETITION_DEMO_ONLY,2024,2024-07,fundednext,360.63,56.21
COMPETITION_DEMO_ONLY,2024,2024-08,fundednext,129.8,56.21
COMPETITION_DEMO_ONLY,2024,2024-09,fundednext,248.21,56.21
COMPETITION_DEMO_ONLY,2024,2024-10,fundednext,162.48,56.21
COMPETITION_DEMO_ONLY,2024,2024-11,fundednext,217.34,56.21
COMPETITION_DEMO_ONLY,2024,2024-12,fundednext,153.48,56.21
COMPETITION_DEMO_ONLY,2025,2025-01,fundednext,185.86,147.01
COMPETITION_DEMO_ONLY,2025,2025-02,fundednext,204.75,147.01
COMPETITION_DEMO_ONLY,2025,2025-03,fundednext,162.48,147.01
COMPETITION_DEMO_ONLY,2025,2025-04,fundednext,421.48,147.01
COMPETITION_DEMO_ONLY,2025,2025-05,fundednext,351.94,147.01
COMPETITION_DEMO_ONLY,2025,2025-06,fundednext,104.32,147.01
COMPETITION_DEMO_ONLY,2025,2025-07,fundednext,186.76,147.01
COMPETITION_DEMO_ONLY,2025,2025-08,fundednext,82.44,147.01
COMPETITION_DEMO_ONLY,2025,2025-09,fundednext,154.08,147.01
COMPETITION_DEMO_ONLY,2025,2025-10,fundednext,447.26,147.01
COMPETITION_DEMO_ONLY,2025,2025-11,fundednext,90.23,147.01
COMPETITION_DEMO_ONLY,2025,2025-12,fundednext,212.84,147.01
COMPETITION_DEMO_ONLY,2024,2024-01,fundednext,341.14,67.45
COMPETITION_DEMO_ONLY,2024,2024-02,fundednext,145.39,67.45
COMPETITION_DEMO_ONLY,2024,2024-03,fundednext,391.21,67.45
COMPETITION_DEMO_ONLY,2024,2024-04,fundednext,622.93,67.45
COMPETITION_DEMO_ONLY,2024,2024-05,fundednext,419.69,67.45
COMPETITION_DEMO_ONLY,2024,2024-06,fundednext,151.69,67.45
COMPETITION_DEMO_ONLY,2024,2024-07,fundednext,398.4,67.45
COMPETITION_DEMO_ONLY,2024,2024-08,fundednext,141.79,67.45
COMPETITION_DEMO_ONLY,2024,2024-09,fundednext,270.1,67.45
COMPETITION_DEMO_ONLY,2024,2024-10,fundednext,175.37,67.45
COMPETITION_DEMO_ONLY,2024,2024-11,fundednext,234.12,67.45
COMPETITION_DEMO_ONLY,2024,2024-12,fundednext,164.58,67.45
COMPETITION_DEMO_ONLY,2025,2025-01,fundednext,198.15,176.41
COMPETITION_DEMO_ONLY,2025,2025-02,fundednext,217.64,176.41
COMPETITION_DEMO_ONLY,2025,2025-03,fundednext,172.07,176.41
COMPETITION_DEMO_ONLY,2025,2025-04,fundednext,445.17,176.41
COMPETITION_DEMO_ONLY,2025,2025-05,fundednext,368.72,176.41
COMPETITION_DEMO_ONLY,2025,2025-06,fundednext,108.82,176.41
COMPETITION_DEMO_ONLY,2025,2025-07,fundednext,194.55,176.41
COMPETITION_DEMO_ONLY,2025,2025-08,fundednext,85.44,176.41
COMPETITION_DEMO_ONLY,2025,2025-09,fundednext,159.78,176.41
COMPETITION_DEMO_ONLY,2025,2025-10,fundednext,463.45,176.41
COMPETITION_DEMO_ONLY,2025,2025-11,fundednext,92.93,176.41
COMPETITION_DEMO_ONLY,2025,2025-12,fundednext,219.44,176.41
COMPETITION_DEMO_ONLY,2020,2020-01,icmarkets,24.28,6.92
COMPETITION_DEMO_ONLY,2020,2020-02,icmarkets,14.09,6.92
COMPETITION_DEMO_ONLY,2020,2020-03,icmarkets,60.25,6.92
COMPETITION_DEMO_ONLY,2020,2020-04,icmarkets,32.68,6.92
COMPETITION_DEMO_ONLY,2020,2020-05,icmarkets,17.39,6.92
COMPETITION_DEMO_ONLY,2020,2020-06,icmarkets,15.29,6.92
COMPETITION_DEMO_ONLY,2020,2020-07,icmarkets,24.58,6.92
COMPETITION_DEMO_ONLY,2020,2020-08,icmarkets,55.16,6.92
COMPETITION_DEMO_ONLY,2020,2020-09,icmarkets,26.68,6.92
COMPETITION_DEMO_ONLY,2020,2020-10,icmarkets,7.79,6.92
COMPETITION_DEMO_ONLY,2020,2020-11,icmarkets,23.98,6.92
COMPETITION_DEMO_ONLY,2020,2020-12,icmarkets,27.28,6.92
COMPETITION_DEMO_ONLY,2021,2021-01,icmarkets,31.78,4.5
COMPETITION_DEMO_ONLY,2021,2021-02,icmarkets,29.38,4.5
COMPETITION_DEMO_ONLY,2021,2021-03,icmarkets,11.99,4.5
COMPETITION_DEMO_ONLY,2021,2021-04,icmarkets,10.79,4.5
COMPETITION_DEMO_ONLY,2021,2021-05,icmarkets,20.38,4.5
COMPETITION_DEMO_ONLY,2021,2021-06,icmarkets,12.59,4.5
COMPETITION_DEMO_ONLY,2021,2021-07,icmarkets,10.79,4.5
COMPETITION_DEMO_ONLY,2021,2021-08,icmarkets,23.98,4.5
COMPETITION_DEMO_ONLY,2021,2021-09,icmarkets,19.49,4.5
COMPETITION_DEMO_ONLY,2021,2021-10,icmarkets,11.09,4.5
COMPETITION_DEMO_ONLY,2021,2021-11,icmarkets,26.08,4.5
COMPETITION_DEMO_ONLY,2021,2021-12,icmarkets,10.49,4.5
COMPETITION_DEMO_ONLY,2022,2022-01,icmarkets,13.49,5.88
COMPETITION_DEMO_ONLY,2022,2022-02,icmarkets,9.59,5.88
COMPETITION_DEMO_ONLY,2022,2022-03,icmarkets,68.35,5.88
COMPETITION_DEMO_ONLY,2022,2022-04,icmarkets,12.29,5.88
COMPETITION_DEMO_ONLY,2022,2022-05,icmarkets,6.6,5.88
COMPETITION_DEMO_ONLY,2022,2022-06,icmarkets,10.19,5.88
COMPETITION_DEMO_ONLY,2022,2022-07,icmarkets,15.59,5.88
COMPETITION_DEMO_ONLY,2022,2022-08,icmarkets,16.19,5.88
COMPETITION_DEMO_ONLY,2022,2022-09,icmarkets,9.89,5.88
COMPETITION_DEMO_ONLY,2022,2022-10,icmarkets,8.69,5.88
COMPETITION_DEMO_ONLY,2022,2022-11,icmarkets,12.59,5.88
COMPETITION_DEMO_ONLY,2022,2022-12,icmarkets,13.79,5.88
COMPETITION_DEMO_ONLY,2023,2023-01,icmarkets,11.99,4.32
COMPETITION_DEMO_ONLY,2023,2023-02,icmarkets,18.29,4.32
COMPETITION_DEMO_ONLY,2023,2023-03,icmarkets,30.58,4.32
COMPETITION_DEMO_ONLY,2023,2023-04,icmarkets,20.38,4.32
